TIMESTAMP,tem_max,tem_mean,tem_min
2008/1/1,16.62,15.90729167,14.86
2008/1/2,15.98,15.2,14.1
2008/1/3,15.4,14.6775,13.81
2008/1/4,16.25,14.864375,14.08
2008/1/5,15.87,14.99270833,14.61
2008/1/6,15.82,15.02041667,14.64
2008/1/7,16.31,15.309375,14.97
2008/1/8,15.95,15.52916667,15.19
2008/1/9,16.18,15.705,15.29
2008/1/10,16.22,15.83895833,15.44
2008/1/11,16.55,16.07104167,15.57
2008/1/12,16.78,16.305625,15.74
2008/1/13,16.47,16.16729167,15.91
2008/1/14,16.16,15.769375,15.46
2008/1/15,15.72,15.425,15.07
2008/1/16,15.54,15.265625,15
2008/1/17,15.21,14.904375,14.57
2008/1/18,14.92,14.70729167,14.5
2008/1/19,15.11,14.71625,14.47
2008/1/20,16.56,15.144375,14.65
2008/1/21,15.64,15.24645833,14.72
2008/1/22,15.5,15.129375,14.71
2008/1/23,15.42,15.10979167,14.83
2008/1/24,15.01,14.74395833,14.45
2008/1/25,14.63,14.29541667,14.03
2008/1/26,14.36,14.15395833,13.86
2008/1/27,14.13,13.885625,13.68
2008/1/28,14.1,13.89708333,13.65
2008/1/29,14.05,13.91708333,13.74
2008/1/30,13.93,13.618125,13.41
2008/1/31,13.51,13.238125,12.74
2008/2/1,13.18,12.845,12.54
2008/2/2,13.04,12.89333333,12.72
2008/2/3,13.94,13.00729167,12.62
2008/2/4,12.95,12.735625,12.48
2008/2/5,13.62,12.87916667,12.57
2008/2/6,13.09,12.70958333,12.27
2008/2/7,12.38,12.23125,12.08
2008/2/8,12.16,12.04583333,11.89
2008/2/9,12.23,11.97395833,11.8
2008/2/10,11.97,11.73729167,11.4
2008/2/11,11.95,11.73729167,11.45
2008/2/12,11.73,11.48520833,11.12
2008/2/13,11.39,11.14083333,10.76
2008/2/14,11.71,11.12,10.68
2008/2/15,11.61,11.14645833,10.9
2008/2/16,11.6,11.106875,10.71
2008/2/17,12.19,11.43583333,10.96
2008/2/18,12.25,11.64416667,11
2008/2/19,13.12,11.90354167,11.3
2008/2/20,13.57,12.14708333,11.34
2008/2/21,13.91,12.44416667,11.53
2008/2/22,13.29,12.66083333,12.02
2008/2/23,13.26,12.781875,12.15
2008/2/24,13.42,12.77458333,12.09
2008/2/25,13.41,12.888125,12.25
2008/2/26,13.46,13.08166667,12.55
2008/2/27,13.2,12.78291667,12.44
2008/2/28,13.44,12.773125,12.23
2008/2/29,13.5,12.990625,12.65
2008/3/1,14.36,13.3675,12.6
2008/3/2,15.06,13.85333333,12.93
2008/3/3,15.34,14.15229167,12.96
2008/3/4,15.03,13.96645833,13.17
2008/3/5,15.51,13.87979167,13.27
2008/3/6,15.75,14.03166667,13.38
2008/3/7,14.99,14.26770833,13.61
2008/3/8,15.12,14.43583333,13.68
2008/3/9,15.35,14.68395833,13.98
2008/3/10,15.9,14.939375,14.18
2008/3/11,15.97,15.22604167,14.36
2008/3/12,16.84,15.70625,14.67
2008/3/13,17.45,15.99659574,15.07
2008/3/14,16.67,16.016875,15.17
2008/3/15,16.96,16.03770833,15.24
2008/3/16,17.51,16.56166667,15.44
2008/3/17,17.2,16.48125,15.59
2008/3/18,17.36,16.42869565,15.62
2008/3/19,17.11,16.57895833,15.77
2008/3/20,16.96,16.38895833,15.83
2008/3/21,17.35,16.578125,15.93
2008/3/22,17.18,16.73645833,16.23
2008/3/23,17.21,16.82479167,16.22
2008/3/24,17.53,16.90916667,16.27
2008/3/25,17.48,17.08791667,16.54
2008/3/26,18.05,17.38958333,16.67
2008/3/27,19.02,17.84520833,16.87
2008/3/28,18.53,17.88895833,17.1
2008/3/29,18.46,17.89645833,17.21
2008/3/30,18.83,18.0425,17.28
2008/3/31,18.51,17.47541667,16.81
2008/4/1,16.82,16.640625,16.36
2008/4/2,17.12,16.78833333,16.35
2008/4/3,17.06,16.83541667,16.44
2008/4/4,17.53,16.94666667,16.61
2008/4/5,19.23,17.55395833,16.72
2008/4/6,19.44,18.13958333,17.23
2008/4/7,19.74,18.72166667,17.62
2008/4/8,19.86,19.12083333,17.94
2008/4/9,21.29,19.78708333,18.44
2008/4/10,20.98,20.04666667,18.92
2008/4/11,20.34,19.85354167,18.97
2008/4/12,20.18,19.84770833,19.29
2008/4/13,20.63,19.78770833,19.18
2008/4/14,20.82,19.91833333,19.13
2008/4/15,21.87,20.34541667,19.45
2008/4/16,20.99,20.71470588,19.78
2008/4/17,22.15,21.27107143,20.19
2008/4/18,21.41,20.96604167,20.33
2008/4/19,21.36,20.91354167,20.34
2008/4/20,21.32,21.02104167,20.42
2008/4/21,21.84,21.26416667,20.71
2008/4/22,22.14,21.57145833,20.85
2008/4/23,21.8,21.458125,21.04
2008/4/24,21.61,21.18145833,20.78
2008/4/25,21.47,21.08395833,20.72
2008/4/26,22.18,21.54208333,20.87
2008/4/27,22.88,22.009375,21.12
2008/4/28,22.78,22.144375,21.38
2008/4/29,22.58,22.116875,21.35
2008/4/30,22.96,22.15645833,21.5
2008/5/1,23.98,22.57916667,21.68
2008/5/2,24.08,22.80479167,21.95
2008/5/3,23.86,23.06145833,22.34
2008/5/4,25.77,23.67479167,22.77
2008/5/5,24.33,23.41395833,22.52
2008/5/6,22.97,22.72791667,22.48
2008/5/7,23.45,22.85541667,22.28
2008/5/8,24.55,23.42291667,22.5
2008/5/9,24.75,23.93166667,23.12
2008/5/10,24.44,23.705625,23.25
2008/5/11,23.63,23.278125,22.87
2008/5/12,23.88,23.185625,22.73
2008/5/13,23.74,23.14125,22.6
2008/5/14,23.93,23.05375,22.6
2008/5/15,24.09,22.97833333,22.53
2008/5/16,24.21,23.14416667,22.52
2008/5/17,25.13,23.45604167,22.82
2008/5/18,24.68,23.8375,23.2
2008/5/19,24.2,23.670625,23.06
2008/5/20,23.89,23.36541667,23
2008/5/21,23.36,23.20770833,23.05
2008/5/22,24.68,23.535,22.89
2008/5/23,25.32,24.13375,23.32
2008/5/24,25.74,24.65583333,23.79
2008/5/25,25.91,24.96166667,24.24
2008/5/26,26.06,25.16708333,24.24
2008/5/27,26.41,25.651875,24.81
2008/5/28,27.02,26.05458333,25.2
2008/5/29,27.48,26.47041667,25.22
2008/5/30,27.16,26.291875,25.55
2008/5/31,26.27,25.68854167,25.41
2008/6/1,25.7,25.43916667,25.18
2008/6/2,25.33,25.19229167,24.91
2008/6/3,25.92,25.25395833,24.88
2008/6/4,26.37,25.50625,25.06
2008/6/5,26.85,25.93131579,25.28
2008/6/6,26.65,25.92416667,25.54
2008/6/7,26.24,25.81,25.55
2008/6/8,27.35,26.05604167,25.5
2008/6/9,27.13,26.43791667,25.76
2008/6/10,27.45,26.70333333,26.14
2008/6/11,27.64,27.11636364,26.74
2008/6/12,27.89,27.21290323,26.56
2008/6/13,27.23,26.73604167,26.14
2008/6/14,26.74,26.25979167,25.78
2008/6/15,28.15,26.76375,25.74
2008/6/16,28.72,27.483125,26.62
2008/6/17,27.41,26.9856,26.79
2008/6/18,,,
2008/6/19,29.12,28.24178571,27.49
2008/6/20,29.48,28.20590909,27.32
2008/6/21,,,
2008/6/22,29.57,29.01346154,28.5
2008/6/23,30.04,28.959375,28.26
2008/6/24,29.88,29.23145833,28.4
2008/6/25,29.42,28.83333333,28.51
2008/6/26,28.7,28.46666667,28.15
2008/6/27,28.39,28.11145833,27.77
2008/6/28,29.81,28.415625,27.52
2008/6/29,29.82,28.79979167,28.19
2008/6/30,30.2,29.06229167,28.37
2008/7/1,30.68,29.36895833,28.73
2008/7/2,30.71,29.46208333,28.86
2008/7/3,30.69,29.69333333,29.03
2008/7/4,30.5,29.79666667,29.31
2008/7/5,30.43,29.83875,29.3
2008/7/6,30.62,30.01895833,29.4
2008/7/7,30.01,29.63041667,29.22
2008/7/8,29.35,29.13291667,28.91
2008/7/9,29.33,29.01208333,28.55
2008/7/10,30.1,29.22085106,28.52
2008/7/11,30.4,29.41229167,28.57
2008/7/12,30.9,29.63333333,28.65
2008/7/13,31.19,29.921875,28.91
2008/7/14,31.66,30.46208333,29.56
2008/7/15,31.87,30.65833333,30.02
2008/7/16,31.49,30.53854167,29.7
2008/7/17,31.38,30.47083333,29.97
2008/7/18,30.5,30.07354167,29.57
2008/7/19,29.74,29.52729167,29.22
2008/7/20,30.67,29.72791667,29.04
2008/7/21,30.96,29.98791667,29.32
2008/7/22,30.52,30.02645833,29.53
2008/7/23,30.75,30.211875,29.49
2008/7/24,31.34,30.49041667,29.69
2008/7/25,31.48,30.63791667,29.88
2008/7/26,31.59,30.54583333,29.7
2008/7/27,31.18,30.25145833,29.49
2008/7/28,30.18,29.41729167,28.71
2008/7/29,28.89,28.58895833,28.19
2008/7/30,28.43,28.08875,27.75
2008/7/31,30.21,28.64291667,27.73
2008/8/1,30.38,29.00791667,28.39
2008/8/2,30.3,29.1925,28.68
2008/8/3,29.92,29.41604167,28.87
2008/8/4,29.62,29.22041667,28.95
2008/8/5,29.16,28.88666667,28.64
2008/8/6,29.93,28.84458333,28.51
2008/8/7,29.32,28.86791667,28.39
2008/8/8,30.27,29.115,28.38
2008/8/9,30.59,29.2775,28.66
2008/8/10,30.31,29.27458333,28.61
2008/8/11,30.25,29.444375,28.86
2008/8/12,31.79,30.04020833,29.36
2008/8/13,32.81,30.53291667,29.67
2008/8/14,31.7,30.35583333,29.57
2008/8/15,31.39,30.43770833,29.78
2008/8/16,30.99,30.38291667,29.8
2008/8/17,31.08,30.371875,29.86
2008/8/18,31.03,30.44229167,29.85
2008/8/19,30.93,30.451875,29.87
2008/8/20,30.94,30.48170213,30
2008/8/21,30.85,30.44833333,29.86
2008/8/22,30.56,30.07479167,29.74
2008/8/23,30.16,29.66354167,29.33
2008/8/24,30.32,29.66166667,29.18
2008/8/25,30.99,29.864375,29.09
2008/8/26,31.19,30.06333333,29.21
2008/8/27,31.32,29.94875,29.2
2008/8/28,30.96,30.03645161,29.35
2008/8/29,,,
2008/8/30,,,
2008/8/31,,,
2008/9/1,,,
2008/9/2,,,
2008/9/3,,,
2008/9/4,,,
2008/9/5,,,
2008/9/6,,,
2008/9/7,,,
2008/9/8,,,
2008/9/9,,,
2008/9/10,,,
2008/9/11,,,
2008/9/12,,,
2008/9/13,,,
2008/9/14,,,
2008/9/15,,,
2008/9/16,,,
2008/9/17,,,
2008/9/18,,,
2008/9/19,,,
2008/9/20,,,
2008/9/21,,,
2008/9/22,,,
2008/9/23,,,
2008/9/24,,,
2008/9/25,,,
2008/9/26,,,
2008/9/27,,,
2008/9/28,,,
2008/9/29,,,
2008/9/30,,,
2008/10/1,,,
2008/10/2,,,
2008/10/3,,,
2008/10/4,,,
2008/10/5,,,
2008/10/6,,,
2008/10/7,,,
2008/10/8,,,
2008/10/9,,,
2008/10/10,,,
2008/10/11,,,
2008/10/12,,,
2008/10/13,,,
2008/10/14,,,
2008/10/15,,,
2008/10/16,,,
2008/10/17,,,
2008/10/18,,,
2008/10/19,,,
2008/10/20,,,
2008/10/21,,,
2008/10/22,,,
2008/10/23,,,
2008/10/24,,,
2008/10/25,,,
2008/10/26,,,
2008/10/27,,,
2008/10/28,,,
2008/10/29,,,
2008/10/30,,,
2008/10/31,,,
2008/11/1,,,
2008/11/2,,,
2008/11/3,,,
2008/11/4,,,
2008/11/5,,,
2008/11/6,,,
2008/11/7,,,
2008/11/8,,,
2008/11/9,,,
2008/11/10,,,
2008/11/11,,,
2008/11/12,,,
2008/11/13,,,
2008/11/14,,,
2008/11/15,,,
2008/11/16,,,
2008/11/17,,,
2008/11/18,,,
2008/11/19,,,
2008/11/20,,,
2008/11/21,,,
2008/11/22,,,
2008/11/23,,,
2008/11/24,,,
2008/11/25,,,
2008/11/26,,,
2008/11/27,,,
2008/11/28,,,
2008/11/29,,,
2008/11/30,,,
2008/12/1,,,
2008/12/2,,,
2008/12/3,,,
2008/12/4,,,
2008/12/5,,,
2008/12/6,,,
2008/12/7,,,
2008/12/8,,,
2008/12/9,,,
2008/12/10,,,
2008/12/11,,,
2008/12/12,,,
2008/12/13,,,
2008/12/14,,,
2008/12/15,,,
2008/12/16,,,
2008/12/17,,,
2008/12/18,,,
2008/12/19,,,
2008/12/20,,,
2008/12/21,,,
2008/12/22,,,
2008/12/23,,,
2008/12/24,,,
2008/12/25,,,
2008/12/26,,,
2008/12/27,,,
2008/12/28,,,
2008/12/29,,,
2008/12/30,,,
2008/12/31,,,
2009/1/1,15.31,14.74166667,14.16
2009/1/2,14.88,14.18729167,13.5
2009/1/3,14.43,13.976875,13.21
2009/1/4,14.45,14.14041667,13.84
2009/1/5,14.72,14.27083333,13.97
2009/1/6,15.43,14.598125,14.2
2009/1/7,15.62,14.8025,14.39
2009/1/8,15.38,14.863125,14.47
2009/1/9,15.09,14.75854167,14.5
2009/1/10,14.51,14.18333333,13.66
2009/1/11,14.06,13.706875,13.06
2009/1/12,13.86,13.56354167,13.29
2009/1/13,13.47,13.09125,12.45
2009/1/14,13.28,12.770625,12.2
2009/1/15,12.91,12.49916667,11.85
2009/1/16,12.87,12.57458333,12.07
2009/1/17,13.31,12.83395833,12.52
2009/1/18,14.53,13.23375,12.77
2009/1/19,14.18,13.525625,13.02
2009/1/20,14.37,13.81354167,13.2
2009/1/21,15.77,14.263125,13.33
2009/1/22,14.98,14.36479167,13.58
2009/1/23,14.74,14.205,13.58
2009/1/24,14.74,13.98333333,13.46
2009/1/25,13.59,13.27854167,12.78
2009/1/26,13.74,13.334375,13.05
2009/1/27,13.59,13.28479167,12.78
2009/1/28,13.58,13.264375,13.05
2009/1/29,14.14,13.566875,13.11
2009/1/30,14.63,14.05,13.43
2009/1/31,14.71,14.250625,13.72
2009/2/1,14.89,14.32854167,13.83
2009/2/2,15.55,14.79854167,14.19
2009/2/3,15.84,15.18083333,14.6
2009/2/4,16.67,15.56979167,14.85
2009/2/5,16.91,15.923125,14.85
2009/2/6,17.09,16.058125,14.85
2009/2/7,17.15,16.17020833,15.47
2009/2/8,17.25,16.41666667,15.71
2009/2/9,17.24,16.52041667,15.83
2009/2/10,17.09,16.70833333,16.21
2009/2/11,17.25,16.80583333,16.31
2009/2/12,17.6,17.03854167,16.49
2009/2/13,17.95,17.38625,16.74
2009/2/14,18.62,17.808125,17.07
2009/2/15,18.34,17.86291667,17.27
2009/2/16,18.62,17.780625,17.07
2009/2/17,18.46,17.69333333,17.12
2009/2/18,18.46,17.58375,16.95
2009/2/19,18.62,17.71458333,17.07
2009/2/20,18.46,17.89041667,16.95
2009/2/21,18.24,17.595625,16.94
2009/2/22,18.46,17.57791667,17.06
2009/2/23,18.46,17.76583333,16.87
2009/2/24,18.2,17.61583333,17.01
2009/2/25,17.69,17.15416667,16.81
2009/2/26,17.47,17.20979167,16.94
2009/2/27,17.77,17.32291667,17.01
2009/2/28,18.01,17.56666667,16.95
2009/3/1,18.62,17.91479167,17.21
2009/3/2,18.29,17.77416667,17.07
2009/3/3,18.62,17.893125,17.21
2009/3/4,18.46,17.710625,17.12
2009/3/5,17.95,17.476875,16.95
2009/3/6,18.62,17.87583333,17.21
2009/3/7,18.33,17.86,16.95
2009/3/8,18.46,17.479375,16.94
2009/3/9,18.17,17.41145833,16.89
2009/3/10,17.65,17.185,16.83
2009/3/11,17.49,17.29416667,16.88
2009/3/12,17.73,17.34375,16.87
2009/3/13,17.92,17.46770833,16.9
2009/3/14,17.88,17.33145833,16.94
2009/3/15,17.73,17.20979167,16.54
2009/3/16,17.75,17.27125,17.08
2009/3/17,18.01,16.99729167,16.29
2009/3/18,19.01,17.52041667,16.61
2009/3/19,19.28,18.098125,16.94
2009/3/20,19.25,18.57166667,17.25
2009/3/21,19.25,18.61895833,17.71
2009/3/22,20.6,19.2375,17.84
2009/3/23,19.65,18.73604167,17.87
2009/3/24,18.64,18.243125,17.92
2009/3/25,18.74,18.2625,17.84
2009/3/26,18.15,18.02104167,17.77
2009/3/27,18.3,18.075,17.87
2009/3/28,18.15,17.95020833,17.64
2009/3/29,17.73,17.59395833,17.33
2009/3/30,17.8,17.40166667,17.1
2009/3/31,17.97,17.47291667,17.06
2009/4/1,17.5,17.22458333,16.92
2009/4/2,17.16,16.90979167,16.64
2009/4/3,17.74,17.00666667,16.58
2009/4/4,18.96,17.58520833,16.72
2009/4/5,18.45,17.635625,16.86
2009/4/6,17.5,17.13979167,16.81
2009/4/7,17.29,16.94416667,16.74
2009/4/8,17.87,17.18083333,16.76
2009/4/9,17.54,17.23875,16.89
2009/4/10,18.25,17.59416667,16.95
2009/4/11,19.2,18.150625,17.32
2009/4/12,19.33,18.57354167,17.79
2009/4/13,20.52,18.95270833,18.2
2009/4/14,20.67,19.42208333,18.35
2009/4/15,20.76,19.745,18.71
2009/4/16,20.86,20.16729167,19.22
2009/4/17,21.11,20.34145833,19.28
2009/4/18,20.7,20.30229167,19.67
2009/4/19,20.64,20.368125,19.93
2009/4/20,23.57,21.520625,20.18
2009/4/21,22.82,21.57458333,20.39
2009/4/22,20.86,20.57125,20.42
2009/4/23,22.55,21.00208333,20.46
2009/4/24,22.74,21.64086957,20.9
2009/4/25,22.22,21.55520833,20.98
2009/4/26,21.25,20.97583333,20.73
2009/4/27,21.13,20.74145833,20.33
2009/4/28,21.04,20.56604167,20.08
2009/4/29,20.91,20.4675,20.05
2009/4/30,20.99,20.51604167,20.16
2009/5/1,21.18,20.60729167,20.19
2009/5/2,21.85,21.04395833,20.32
2009/5/3,21.8,21.33583333,20.75
2009/5/4,22.92,21.46895833,20.79
2009/5/5,23.3,21.75354167,21.05
2009/5/6,22.52,21.82333333,21.35
2009/5/7,21.87,21.59989583,21.15
2009/5/8,22.45,21.3775,20.47
2009/5/9,23.26,21.94708333,20.9
2009/5/10,23.54,22.35479167,21.76
2009/5/11,24.3,23.155,22.39
2009/5/12,25.33,23.63,22.58
2009/5/13,24.42,23.54083333,22.82
2009/5/14,24.55,23.713125,22.61
2009/5/15,24.7,23.51083333,22.59
2009/5/16,25.02,23.844375,22.58
2009/5/17,25.14,24.3009375,23.17
2009/5/18,24.71,23.89604167,22.61
2009/5/19,23.75,23.75,23.75
2009/5/20,23.75,23.75,23.75
2009/5/21,23.75,23.75,23.75
2009/5/22,23.75,23.75,23.75
2009/5/23,23.75,23.75,23.75
2009/5/24,23.75,23.75,23.75
2009/5/25,23.75,23.75,23.75
2009/5/26,23.75,23.75,23.75
2009/5/27,23.75,23.75,23.75
2009/5/28,23.75,23.75,23.75
2009/5/29,23.75,23.75,23.75
2009/5/30,23.75,23.75,23.75
2009/5/31,23.75,23.75,23.75
2009/6/1,23.75,23.75,23.75
2009/6/2,23.75,23.75,23.75
2009/6/3,23.75,23.75,23.75
2009/6/4,23.75,23.75,23.75
2009/6/5,23.75,23.75,23.75
2009/6/6,23.75,23.75,23.75
2009/6/7,23.75,23.75,23.75
2009/6/8,23.75,23.75,23.75
2009/6/9,23.75,23.75,23.75
2009/6/10,23.75,23.75,23.75
2009/6/11,23.75,23.75,23.75
2009/6/12,23.75,23.75,23.75
2009/6/13,23.75,23.75,23.75
2009/6/14,23.75,23.75,23.75
2009/6/15,23.75,23.75,23.75
2009/6/16,23.75,23.75,23.75
2009/6/17,23.75,23.75,23.75
2009/6/18,23.75,23.75,23.75
2009/6/19,23.75,23.75,23.75
2009/6/20,23.75,23.75,23.75
2009/6/21,23.75,23.75,23.75
2009/6/22,23.75,23.75,23.75
2009/6/23,23.75,23.75,23.75
2009/6/24,23.75,23.75,23.75
2009/6/25,23.75,23.75,23.75
2009/6/26,23.75,23.75,23.75
2009/6/27,23.75,23.75,23.75
2009/6/28,23.75,23.75,23.75
2009/6/29,23.75,23.75,23.75
2009/6/30,30.16,26.921875,23.75
2009/7/1,30.61,29.86416667,29.2
2009/7/2,30.78,30.15104167,29.48
2009/7/3,30.44,29.87354167,29.41
2009/7/4,30.09,29.72375,29.53
2009/7/5,30.68,29.97291667,29.53
2009/7/6,31.18,30.28270833,29.78
2009/7/7,31.86,30.69625,30.16
2009/7/8,31.5,30.765,30.29
2009/7/9,32.29,30.96770833,30.39
2009/7/10,31.76,31.02729167,30.49
2009/7/11,32.26,31.17145833,30.57
2009/7/12,31.92,31.20958333,30.53
2009/7/13,31.22,30.65479167,29.98
2009/7/14,30.86,30.04,29.22
2009/7/15,31.05,29.88166667,28.43
2009/7/16,31.3,30.28729167,29.28
2009/7/17,30.84,30.14979167,29.7
2009/7/18,30.36,29.878125,29.48
2009/7/19,30.58,29.92208333,29.42
2009/7/20,31.49,30.34645833,29.66
2009/7/21,31.17,30.44541667,29.94
2009/7/22,31.18,30.34375,29.84
2009/7/23,30.4,29.99875,29.69
2009/7/24,31.2,30.00291667,29.65
2009/7/25,30.36,29.89791667,29.55
2009/7/26,30.06,29.78895833,29.39
2009/7/27,30.88,29.81479167,29.35
2009/7/28,30.19,29.75104167,29.16
2009/7/29,30.74,29.99875,29.24
2009/7/30,31.05,30.25645833,29.34
2009/7/31,31.25,30.45979167,29.5
2009/8/1,31.61,30.429375,29.55
2009/8/2,31.11,30.05208333,29.52
2009/8/3,30.69,30.01854167,29.57
2009/8/4,30.64,30.174375,29.71
2009/8/5,30.3,30.0522449,29.74
2009/8/6,30.84,30.17083333,29.78
2009/8/7,30.28,30.05,29.67
2009/8/8,29.69,29.5275,29.34
2009/8/9,29.3,28.82625,28.24
2009/8/10,29.18,28.590625,27.89
2009/8/11,29.46,28.9725,28.61
2009/8/12,29.1,28.945,28.67
2009/8/13,29.6,29.13270833,28.61
2009/8/14,30.16,29.539375,28.95
2009/8/15,31.13,30.17708333,29.24
2009/8/16,31.32,30.52645833,29.64
2009/8/17,31.65,30.92851064,30.12
2009/8/18,31.89,31.11229167,30.48
2009/8/19,32.15,31.2675,30.7
2009/8/20,31.83,31.34208333,30.94
2009/8/21,31.81,31.358125,30.94
2009/8/22,31.92,31.54604167,31.18
2009/8/23,32.06,31.66979167,31.38
2009/8/24,32.14,31.74510204,31.41
2009/8/25,31.89,31.698125,31.4
2009/8/26,32.57,31.88125,31.33
2009/8/27,32.59,32.001875,31.53
2009/8/28,32.86,32.22541667,31.67
2009/8/29,32.59,32.18125,31.79
2009/8/30,32.83,32.21395833,31.87
2009/8/31,32.44,32.12729167,31.8
2009/9/1,31.89,31.71,31.53
2009/9/2,31.57,31.40645833,31.18
2009/9/3,31.32,31.155625,30.92
2009/9/4,31.26,30.993125,30.71
2009/9/5,31.4,30.935625,30.57
2009/9/6,31.23,30.85333333,30.57
2009/9/7,30.97,30.51354167,29.52
2009/9/8,31.38,30.78270833,29.4
2009/9/9,32.21,30.94583333,30.35
2009/9/10,31.27,30.64770833,30.06
2009/9/11,30.81,30.47458333,29.93
2009/9/12,31.12,30.54,30.09
2009/9/13,30.89,30.09895833,29.42
2009/9/14,29.58,29.23458333,28.74
2009/9/15,30.73,29.81354167,28.54
2009/9/16,30.58,29.95895833,29.28
2009/9/17,30.83,30.23354167,29.59
2009/9/18,30.93,30.10135417,29.44
2009/9/19,30.17,30.03125,29.86
2009/9/20,29.95,29.78875,29.69
2009/9/21,29.87,29.65979167,29.44
2009/9/22,29.77,29.59438776,29.4
2009/9/23,29.49,29.248125,28.91
2009/9/24,29.25,28.999375,28.6
2009/9/25,29,28.73208333,28.42
2009/9/26,28.8,28.49041667,28.1
2009/9/27,28.52,28.25354167,27.99
2009/9/28,28.28,28.05632653,27.7
2009/9/29,27.9,27.64875,27.39
2009/9/30,28.44,27.78333333,27.3
2009/10/1,28.22,27.95333333,27.69
2009/10/2,28.55,27.9125,27.59
2009/10/3,27.66,27.50833333,27.13
2009/10/4,27.23,26.71625,26.39
2009/10/5,26.56,25.99041667,25.55
2009/10/6,25.83,25.5,25.16
2009/10/7,25.63,25.26208333,24.68
2009/10/8,25.37,25.00604167,24.5
2009/10/9,25.1,24.69229167,24.18
2009/10/10,24.76,24.420625,23.99
2009/10/11,24.43,24.106875,23.79
2009/10/12,24.21,23.98979167,23.72
2009/10/13,24.71,24.21895833,23.94
2009/10/14,24.47,24.25041667,24.07
2009/10/15,24.33,24.06583333,23.82
2009/10/16,24.5,24.06833333,23.68
2009/10/17,24.68,24.28708333,24.03
2009/10/18,24.83,24.12958333,23.75
2009/10/19,24.54,24.20340426,23.96
2009/10/20,24.29,24.10979167,23.97
2009/10/21,24.06,23.855,23.56
2009/10/22,23.87,23.540625,23.03
2009/10/23,23.86,23.56645833,23.12
2009/10/24,23.82,23.49479167,23.09
2009/10/25,23.63,23.4475,23.22
2009/10/26,23.69,23.35583333,23.15
2009/10/27,23.56,23.15833333,22.97
2009/10/28,23.68,23.06291667,22.79
2009/10/29,23.75,23.16520833,22.81
2009/10/30,23.78,23.28645833,22.91
2009/10/31,24.04,23.44666667,23.01
2009/11/1,24.15,23.73458333,23.32
2009/11/2,23.63,23.22729167,22.85
2009/11/3,22.86,21.999375,21.36
2009/11/4,21.86,21.32104167,20.84
2009/11/5,21.93,21.42125,21.02
2009/11/6,22.21,21.72755102,21.32
2009/11/7,22.74,22.12208333,21.74
2009/11/8,23.35,22.44833333,22.03
2009/11/9,23.44,22.71541667,22.24
2009/11/10,24.09,23.079375,22.54
2009/11/11,23.8,23.10625,22.74
2009/11/12,22.88,22.56958333,22.26
2009/11/13,22.43,22.269375,22.04
2009/11/14,22.09,21.83854167,21.42
2009/11/15,21.67,21.25833333,20.93
2009/11/16,21.45,21.03958333,20.78
2009/11/17,21.36,20.66895833,20.11
2009/11/18,20.75,19.81479167,19.24
2009/11/19,20.05,19.45208333,19.09
2009/11/20,19.7,19.26458333,18.86
2009/11/21,19.53,18.96333333,18.59
2009/11/22,19.28,18.76770833,18.23
2009/11/23,19.06,18.67854167,18.12
2009/11/24,19.66,18.993125,18.55
2009/11/25,20.13,19.39333333,19
2009/11/26,20.26,19.639375,19.24
2009/11/27,20.31,19.82895833,19.33
2009/11/28,20.15,19.72958333,19.35
2009/11/29,19.81,19.53208333,19.34
2009/11/30,19.77,19.43145833,19.22
2009/12/1,19.32,19.14875,18.94
2009/12/2,19.31,18.841875,18.42
2009/12/3,19,18.75229167,18.54
2009/12/4,18.58,18.233125,17.75
2009/12/5,18.28,17.98041667,17.78
2009/12/6,17.92,17.54895833,17.18
2009/12/7,17.72,17.48729167,17.15
2009/12/8,17.99,17.62666667,17.33
2009/12/9,18.31,17.85083333,17.6
2009/12/10,18.22,17.99041667,17.73
2009/12/11,18.77,18.11270833,17.82
2009/12/12,18.73,18.33229167,17.91
2009/12/13,19.12,18.594375,18.11
2009/12/14,19.11,18.71833333,18.3
2009/12/15,18.82,18.63645833,18.37
2009/12/16,18.67,18.33416667,18
2009/12/17,18.16,17.75541667,17.35
2009/12/18,17.74,17.06520833,16.48
2009/12/19,17.16,16.528125,16.05
2009/12/20,16.75,16.11166667,15.58
2009/12/21,16.37,15.74895833,15.22
2009/12/22,15.89,15.41041667,14.71
2009/12/23,15.86,15.525,14.93
2009/12/24,16.3,15.72458333,15.33
2009/12/25,16.56,15.971875,15.67
2009/12/26,16.38,15.854375,15.62
2009/12/27,15.68,15.51270833,15.35
2009/12/28,15.44,15.29416667,14.9
2009/12/29,15.18,14.95208333,14.74
2009/12/30,15.15,15.00416667,14.85
2009/12/31,14.98,14.82583333,14.66
2010/1/1,14.7,14.45041667,14.22
2010/1/2,14.55,14.44416667,14.33
2010/1/3,14.92,14.57916667,14.35
2010/1/4,15.17,14.72770833,14.38
2010/1/5,14.85,14.67916667,14.51
2010/1/6,14.58,14.38208333,14.23
2010/1/7,14.41,14.13041667,13.9
2010/1/8,14.16,13.94375,13.74
2010/1/9,14.54,13.960625,13.62
2010/1/10,14.67,14.203125,13.94
2010/1/11,14.64,14.36145833,14.09
2010/1/12,14.32,14.17625,13.91
2010/1/13,14.15,13.94083333,13.7
2010/1/14,14.07,13.70395833,13.32
2010/1/15,14.47,13.73979167,13.36
